p3,date_known,ub,p4,algo,p1,p2,mean_run,iteration,real_cost,father_cost,anytime_cost
0.5,true,10,0.0,UnsynchMono,0.7,1.0,1,714,635,635,635
0.5,true,10,0.0,UnsynchMono,0.7,1.0,1,715,635,635,635
0.5,true,10,0.0,UnsynchMono,0.7,1.0,1,716,635,635,635
0.5,true,10,0.0,UnsynchMono,0.7,1.0,1,717,635,635,635
0.5,true,10,0.0,UnsynchMono,0.7,1.0,1,718,635,635,635
0.5,true,10,0.0,UnsynchMono,0.7,1.0,1,719,635,635,635
0.5,true,10,0.0,UnsynchMono,0.7,1.0,1,720,635,635,635
0.5,true,10,0.0,UnsynchMono,0.7,1.0,1,721,635,635,635
0.5,true,10,0.0,UnsynchMono,0.7,1.0,1,722,635,635,635
0.5,true,10,0.0,UnsynchMono,0.7,1.0,1,723,635,635,635
0.5,true,10,0.0,UnsynchMono,0.7,1.0,1,724,635,635,635
0.5,true,10,0.0,UnsynchMono,0.7,1.0,1,725,635,635,635
0.5,true,10,0.0,UnsynchMono,0.7,1.0,1,726,635,635,635
0.5,true,10,0.0,UnsynchMono,0.7,1.0,1,727,635,635,635
0.5,true,10,0.0,UnsynchMono,0.7,1.0,1,728,635,635,635
0.5,true,10,0.0,UnsynchMono,0.7,1.0,1,729,635,635,635
0.5,true,10,0.0,UnsynchMono,0.7,1.0,1,730,635,635,635
0.5,true,10,0.0,UnsynchMono,0.7,1.0,1,731,635,635,635
0.5,true,10,0.0,UnsynchMono,0.7,1.0,1,732,635,635,635
0.5,true,10,0.0,UnsynchMono,0.7,1.0,1,733,635,635,635
0.5,true,10,0.0,UnsynchMono,0.7,1.0,1,734,635,635,635
0.5,true,10,0.0,UnsynchMono,0.7,1.0,1,735,635,635,635
0.5,true,10,0.0,UnsynchMono,0.7,1.0,1,736,635,635,635
0.5,true,10,0.0,UnsynchMono,0.7,1.0,1,737,635,635,635
0.5,true,10,0.0,UnsynchMono,0.7,1.0,1,738,635,635,635
0.5,true,10,0.0,UnsynchMono,0.7,1.0,1,739,635,635,635
0.5,true,10,0.0,UnsynchMono,0.7,1.0,1,740,635,635,635
0.5,true,10,0.0,UnsynchMono,0.7,1.0,1,741,635,635,635
0.5,true,10,0.0,UnsynchMono,0.7,1.0,1,742,635,635,635
0.5,true,10,0.0,UnsynchMono,0.7,1.0,1,743,635,635,635
0.5,true,10,0.0,UnsynchMono,0.7,1.0,1,744,635,635,635
0.5,true,10,0.0,UnsynchMono,0.7,1.0,1,745,635,635,635
0.5,true,10,0.0,UnsynchMono,0.7,1.0,1,746,635,635,635
0.5,true,10,0.0,UnsynchMono,0.7,1.0,1,747,635,635,635
0.5,true,10,0.0,UnsynchMono,0.7,1.0,1,748,635,635,635
0.5,true,10,0.0,UnsynchMono,0.7,1.0,1,749,635,635,635
0.5,true,10,0.0,UnsynchMono,0.7,1.0,1,750,635,635,635
0.5,true,10,0.0,UnsynchMono,0.7,1.0,1,751,635,635,635
0.5,true,10,0.0,UnsynchMono,0.7,1.0,1,752,635,635,635
0.5,true,10,0.0,UnsynchMono,0.7,1.0,1,753,635,635,635
0.5,true,10,0.0,UnsynchMono,0.7,1.0,1,754,635,635,635
0.5,true,10,0.0,UnsynchMono,0.7,1.0,1,755,635,635,635
0.5,true,10,0.0,UnsynchMono,0.7,1.0,1,756,635,635,635
0.5,true,10,0.0,UnsynchMono,0.7,1.0,1,757,635,635,635
0.5,true,10,0.0,UnsynchMono,0.7,1.0,1,758,635,635,635
0.5,true,10,0.0,UnsynchMono,0.7,1.0,1,759,635,635,635
0.5,true,10,0.0,UnsynchMono,0.7,1.0,1,760,635,635,635
0.5,true,10,0.0,UnsynchMono,0.7,1.0,1,761,635,635,635
0.5,true,10,0.0,UnsynchMono,0.7,1.0,1,762,635,635,635
0.5,true,10,0.0,UnsynchMono,0.7,1.0,1,763,635,635,635
0.5,true,10,0.0,UnsynchMono,0.7,1.0,1,764,635,635,635
0.5,true,10,0.0,UnsynchMono,0.7,1.0,1,765,635,635,635
0.5,true,10,0.0,UnsynchMono,0.7,1.0,1,766,635,635,635
0.5,true,10,0.0,UnsynchMono,0.7,1.0,1,767,635,635,635
0.5,true,10,0.0,UnsynchMono,0.7,1.0,1,768,635,635,635
0.5,true,10,0.0,UnsynchMono,0.7,1.0,1,769,635,635,635
0.5,true,10,0.0,UnsynchMono,0.7,1.0,1,770,635,635,635
0.5,true,10,0.0,UnsynchMono,0.7,1.0,1,771,635,635,635
0.5,true,10,0.0,UnsynchMono,0.7,1.0,1,772,635,635,635
0.5,true,10,0.0,UnsynchMono,0.7,1.0,1,773,635,635,635
0.5,true,10,0.0,UnsynchMono,0.7,1.0,1,774,635,635,635
0.5,true,10,0.0,UnsynchMono,0.7,1.0,1,775,635,635,635
0.5,true,10,0.0,UnsynchMono,0.7,1.0,1,776,635,635,635
0.5,true,10,0.0,UnsynchMono,0.7,1.0,1,777,635,635,635
0.5,true,10,0.0,UnsynchMono,0.7,1.0,1,778,635,635,635
0.5,true,10,0.0,UnsynchMono,0.7,1.0,1,779,635,635,635
0.5,true,10,0.0,UnsynchMono,0.7,1.0,1,780,635,635,635
0.5,true,10,0.0,UnsynchMono,0.7,1.0,1,781,635,635,635
0.5,true,10,0.0,UnsynchMono,0.7,1.0,1,782,635,635,635
0.5,true,10,0.0,UnsynchMono,0.7,1.0,1,783,635,635,635
0.5,true,10,0.0,UnsynchMono,0.7,1.0,1,784,635,635,635
0.5,true,10,0.0,UnsynchMono,0.7,1.0,1,785,635,635,635
0.5,true,10,0.0,UnsynchMono,0.7,1.0,1,786,635,635,635
0.5,true,10,0.0,UnsynchMono,0.7,1.0,1,787,635,635,635
0.5,true,10,0.0,UnsynchMono,0.7,1.0,1,788,635,635,635
0.5,true,10,0.0,UnsynchMono,0.7,1.0,1,789,635,635,635
0.5,true,10,0.0,UnsynchMono,0.7,1.0,1,790,635,635,635
0.5,true,10,0.0,UnsynchMono,0.7,1.0,1,791,635,635,635
0.5,true,10,0.0,UnsynchMono,0.7,1.0,1,792,635,635,635
0.5,true,10,0.0,UnsynchMono,0.7,1.0,1,793,635,635,635
0.5,true,10,0.0,UnsynchMono,0.7,1.0,1,794,635,635,635
0.5,true,10,0.0,UnsynchMono,0.7,1.0,1,795,635,635,635
0.5,true,10,0.0,UnsynchMono,0.7,1.0,1,796,635,635,635
0.5,true,10,0.0,UnsynchMono,0.7,1.0,1,797,635,635,635
0.5,true,10,0.0,UnsynchMono,0.7,1.0,1,798,635,635,635
0.5,true,10,0.0,UnsynchMono,0.7,1.0,1,799,635,635,635
0.5,true,10,0.0,UnsynchMono,0.7,1.0,1,800,635,635,635
0.5,true,10,0.0,UnsynchMono,0.7,1.0,1,801,635,635,635
0.5,true,10,0.0,UnsynchMono,0.7,1.0,1,802,635,635,635
0.5,true,10,0.0,UnsynchMono,0.7,1.0,1,803,635,635,635
0.5,true,10,0.0,UnsynchMono,0.7,1.0,1,804,635,635,635
0.5,true,10,0.0,UnsynchMono,0.7,1.0,1,805,635,635,635
0.5,true,10,0.0,UnsynchMono,0.7,1.0,1,806,635,635,635
0.5,true,10,0.0,UnsynchMono,0.7,1.0,1,807,635,635,635
0.5,true,10,0.0,UnsynchMono,0.7,1.0,1,808,635,635,635
0.5,true,10,0.0,UnsynchMono,0.7,1.0,1,809,635,635,635
0.5,true,10,0.0,UnsynchMono,0.7,1.0,1,810,635,635,635
0.5,true,10,0.0,UnsynchMono,0.7,1.0,1,811,635,635,635
0.5,true,10,0.0,UnsynchMono,0.7,1.0,1,812,635,635,635
0.5,true,10,0.0,UnsynchMono,0.7,1.0,1,813,635,635,635
0.5,true,10,0.0,UnsynchMono,0.7,1.0,1,814,635,635,635
0.5,true,10,0.0,UnsynchMono,0.7,1.0,1,815,635,635,635
0.5,true,10,0.0,UnsynchMono,0.7,1.0,1,816,635,635,635
0.5,true,10,0.0,UnsynchMono,0.7,1.0,1,817,635,635,635
0.5,true,10,0.0,UnsynchMono,0.7,1.0,1,818,635,635,635
0.5,true,10,0.0,UnsynchMono,0.7,1.0,1,819,635,635,635
0.5,true,10,0.0,UnsynchMono,0.7,1.0,1,820,635,635,635
0.5,true,10,0.0,UnsynchMono,0.7,1.0,1,821,635,635,635
0.5,true,10,0.0,UnsynchMono,0.7,1.0,1,822,635,635,635
0.5,true,10,0.0,UnsynchMono,0.7,1.0,1,823,635,635,635
0.5,true,10,0.0,UnsynchMono,0.7,1.0,1,824,635,635,635
0.5,true,10,0.0,UnsynchMono,0.7,1.0,1,825,635,635,635
0.5,true,10,0.0,UnsynchMono,0.7,1.0,1,826,635,635,635
0.5,true,10,0.0,UnsynchMono,0.7,1.0,1,827,635,635,635
0.5,true,10,0.0,UnsynchMono,0.7,1.0,1,828,635,635,635
0.5,true,10,0.0,UnsynchMono,0.7,1.0,1,829,635,635,635
0.5,true,10,0.0,UnsynchMono,0.7,1.0,1,830,635,635,635
0.5,true,10,0.0,UnsynchMono,0.7,1.0,1,831,635,635,635
0.5,true,10,0.0,UnsynchMono,0.7,1.0,1,832,635,635,635
0.5,true,10,0.0,UnsynchMono,0.7,1.0,1,833,635,635,635
0.5,true,10,0.0,UnsynchMono,0.7,1.0,1,834,635,635,635
0.5,true,10,0.0,UnsynchMono,0.7,1.0,1,835,635,635,635
0.5,true,10,0.0,UnsynchMono,0.7,1.0,1,836,635,635,635
0.5,true,10,0.0,UnsynchMono,0.7,1.0,1,837,635,635,635
0.5,true,10,0.0,UnsynchMono,0.7,1.0,1,838,635,635,635
0.5,true,10,0.0,UnsynchMono,0.7,1.0,1,839,635,635,635
0.5,true,10,0.0,UnsynchMono,0.7,1.0,1,840,635,635,635
0.5,true,10,0.0,UnsynchMono,0.7,1.0,1,841,635,635,635
0.5,true,10,0.0,UnsynchMono,0.7,1.0,1,842,635,635,635
0.5,true,10,0.0,UnsynchMono,0.7,1.0,1,843,635,635,635
0.5,true,10,0.0,UnsynchMono,0.7,1.0,1,844,635,635,635
0.5,true,10,0.0,UnsynchMono,0.7,1.0,1,845,635,635,635
0.5,true,10,0.0,UnsynchMono,0.7,1.0,1,846,635,635,635
0.5,true,10,0.0,UnsynchMono,0.7,1.0,1,847,635,635,635
0.5,true,10,0.0,UnsynchMono,0.7,1.0,1,848,635,635,635
0.5,true,10,0.0,UnsynchMono,0.7,1.0,1,849,635,635,635
0.5,true,10,0.0,UnsynchMono,0.7,1.0,1,850,635,635,635
0.5,true,10,0.0,UnsynchMono,0.7,1.0,1,851,635,635,635
0.5,true,10,0.0,UnsynchMono,0.7,1.0,1,852,635,635,635
0.5,true,10,0.0,UnsynchMono,0.7,1.0,1,853,635,635,635
0.5,true,10,0.0,UnsynchMono,0.7,1.0,1,854,635,635,635
0.5,true,10,0.0,UnsynchMono,0.7,1.0,1,855,635,635,635
0.5,true,10,0.0,UnsynchMono,0.7,1.0,1,856,635,635,635
0.5,true,10,0.0,UnsynchMono,0.7,1.0,1,857,635,635,635
0.5,true,10,0.0,UnsynchMono,0.7,1.0,1,858,635,635,635
0.5,true,10,0.0,UnsynchMono,0.7,1.0,1,859,635,635,635
0.5,true,10,0.0,UnsynchMono,0.7,1.0,1,860,635,635,635
0.5,true,10,0.0,UnsynchMono,0.7,1.0,1,861,635,635,635
0.5,true,10,0.0,UnsynchMono,0.7,1.0,1,862,635,635,635
0.5,true,10,0.0,UnsynchMono,0.7,1.0,1,863,635,635,635
0.5,true,10,0.0,UnsynchMono,0.7,1.0,1,864,635,635,635
0.5,true,10,0.0,UnsynchMono,0.7,1.0,1,865,635,635,635
0.5,true,10,0.0,UnsynchMono,0.7,1.0,1,866,635,635,635
0.5,true,10,0.0,UnsynchMono,0.7,1.0,1,867,635,635,635
0.5,true,10,0.0,UnsynchMono,0.7,1.0,1,868,635,635,635
0.5,true,10,0.0,UnsynchMono,0.7,1.0,1,869,635,635,635
0.5,true,10,0.0,UnsynchMono,0.7,1.0,1,870,635,635,635
0.5,true,10,0.0,UnsynchMono,0.7,1.0,1,871,635,635,635
0.5,true,10,0.0,UnsynchMono,0.7,1.0,1,872,635,635,635
0.5,true,10,0.0,UnsynchMono,0.7,1.0,1,873,635,635,635
0.5,true,10,0.0,UnsynchMono,0.7,1.0,1,874,635,635,635
0.5,true,10,0.0,UnsynchMono,0.7,1.0,1,875,635,635,635
0.5,true,10,0.0,UnsynchMono,0.7,1.0,1,876,635,635,635
0.5,true,10,0.0,UnsynchMono,0.7,1.0,1,877,635,635,635
0.5,true,10,0.0,UnsynchMono,0.7,1.0,1,878,635,635,635
0.5,true,10,0.0,UnsynchMono,0.7,1.0,1,879,635,635,635
0.5,true,10,0.0,UnsynchMono,0.7,1.0,1,880,635,635,635
0.5,true,10,0.0,UnsynchMono,0.7,1.0,1,881,635,635,635
0.5,true,10,0.0,UnsynchMono,0.7,1.0,1,882,635,635,635
0.5,true,10,0.0,UnsynchMono,0.7,1.0,1,883,635,635,635
0.5,true,10,0.0,UnsynchMono,0.7,1.0,1,884,635,635,635
0.5,true,10,0.0,UnsynchMono,0.7,1.0,1,885,635,635,635
0.5,true,10,0.0,UnsynchMono,0.7,1.0,1,886,635,635,635
0.5,true,10,0.0,UnsynchMono,0.7,1.0,1,887,635,635,635
0.5,true,10,0.0,UnsynchMono,0.7,1.0,1,888,635,635,635
0.5,true,10,0.0,UnsynchMono,0.7,1.0,1,889,635,635,635
0.5,true,10,0.0,UnsynchMono,0.7,1.0,1,890,635,635,635
0.5,true,10,0.0,UnsynchMono,0.7,1.0,1,891,635,635,635
0.5,true,10,0.0,UnsynchMono,0.7,1.0,1,892,635,635,635
0.5,true,10,0.0,UnsynchMono,0.7,1.0,1,893,635,635,635
0.5,true,10,0.0,UnsynchMono,0.7,1.0,1,894,635,635,635
0.5,true,10,0.0,UnsynchMono,0.7,1.0,1,895,635,635,635
0.5,true,10,0.0,UnsynchMono,0.7,1.0,1,896,635,635,635
0.5,true,10,0.0,UnsynchMono,0.7,1.0,1,897,635,635,635
0.5,true,10,0.0,UnsynchMono,0.7,1.0,1,898,635,635,635
0.5,true,10,0.0,UnsynchMono,0.7,1.0,1,899,635,635,635
0.5,true,10,0.0,UnsynchMono,0.7,1.0,1,900,635,635,635
0.5,true,10,0.0,UnsynchMono,0.7,1.0,1,901,635,635,635
0.5,true,10,0.0,UnsynchMono,0.7,1.0,1,902,635,635,635
0.5,true,10,0.0,UnsynchMono,0.7,1.0,1,903,635,635,635
0.5,true,10,0.0,UnsynchMono,0.7,1.0,1,904,635,635,635
0.5,true,10,0.0,UnsynchMono,0.7,1.0,1,905,635,635,635
0.5,true,10,0.0,UnsynchMono,0.7,1.0,1,906,635,635,635
0.5,true,10,0.0,UnsynchMono,0.7,1.0,1,907,635,635,635
0.5,true,10,0.0,UnsynchMono,0.7,1.0,1,908,635,635,635
0.5,true,10,0.0,UnsynchMono,0.7,1.0,1,909,635,635,635
0.5,true,10,0.0,UnsynchMono,0.7,1.0,1,910,635,635,635
0.5,true,10,0.0,UnsynchMono,0.7,1.0,1,911,635,635,635
0.5,true,10,0.0,UnsynchMono,0.7,1.0,1,912,635,635,635
0.5,true,10,0.0,UnsynchMono,0.7,1.0,1,913,635,635,635
0.5,true,10,0.0,UnsynchMono,0.7,1.0,1,914,635,635,635
0.5,true,10,0.0,UnsynchMono,0.7,1.0,1,915,635,635,635
0.5,true,10,0.0,UnsynchMono,0.7,1.0,1,916,635,635,635
0.5,true,10,0.0,UnsynchMono,0.7,1.0,1,917,635,635,635
0.5,true,10,0.0,UnsynchMono,0.7,1.0,1,918,635,635,635
0.5,true,10,0.0,UnsynchMono,0.7,1.0,1,919,635,635,635
0.5,true,10,0.0,UnsynchMono,0.7,1.0,1,920,635,635,635
0.5,true,10,0.0,UnsynchMono,0.7,1.0,1,921,635,635,635
0.5,true,10,0.0,UnsynchMono,0.7,1.0,1,922,635,635,635
0.5,true,10,0.0,UnsynchMono,0.7,1.0,1,923,635,635,635
0.5,true,10,0.0,UnsynchMono,0.7,1.0,1,924,635,635,635
0.5,true,10,0.0,UnsynchMono,0.7,1.0,1,925,635,635,635
0.5,true,10,0.0,UnsynchMono,0.7,1.0,1,926,635,635,635
0.5,true,10,0.0,UnsynchMono,0.7,1.0,1,927,635,635,635
0.5,true,10,0.0,UnsynchMono,0.7,1.0,1,928,635,635,635
0.5,true,10,0.0,UnsynchMono,0.7,1.0,1,929,635,635,635
0.5,true,10,0.0,UnsynchMono,0.7,1.0,1,930,635,635,635
0.5,true,10,0.0,UnsynchMono,0.7,1.0,1,931,635,635,635
0.5,true,10,0.0,UnsynchMono,0.7,1.0,1,932,635,635,635
0.5,true,10,0.0,UnsynchMono,0.7,1.0,1,933,635,635,635
0.5,true,10,0.0,UnsynchMono,0.7,1.0,1,934,635,635,635
0.5,true,10,0.0,UnsynchMono,0.7,1.0,1,935,635,635,635
0.5,true,10,0.0,UnsynchMono,0.7,1.0,1,936,635,635,635
0.5,true,10,0.0,UnsynchMono,0.7,1.0,1,937,635,635,635
0.5,true,10,0.0,UnsynchMono,0.7,1.0,1,938,635,635,635
0.5,true,10,0.0,UnsynchMono,0.7,1.0,1,939,635,635,635
0.5,true,10,0.0,UnsynchMono,0.7,1.0,1,940,635,635,635
0.5,true,10,0.0,UnsynchMono,0.7,1.0,1,941,635,635,635
0.5,true,10,0.0,UnsynchMono,0.7,1.0,1,942,635,635,635
0.5,true,10,0.0,UnsynchMono,0.7,1.0,1,943,635,635,635
0.5,true,10,0.0,UnsynchMono,0.7,1.0,1,944,635,635,635
0.5,true,10,0.0,UnsynchMono,0.7,1.0,1,945,635,635,635
0.5,true,10,0.0,UnsynchMono,0.7,1.0,1,946,635,635,635
0.5,true,10,0.0,UnsynchMono,0.7,1.0,1,947,635,635,635
0.5,true,10,0.0,UnsynchMono,0.7,1.0,1,948,635,635,635
0.5,true,10,0.0,UnsynchMono,0.7,1.0,1,949,635,635,635
0.5,true,10,0.0,UnsynchMono,0.7,1.0,1,950,635,635,635
0.5,true,10,0.0,UnsynchMono,0.7,1.0,1,951,635,635,635
0.5,true,10,0.0,UnsynchMono,0.7,1.0,1,952,635,635,635
0.5,true,10,0.0,UnsynchMono,0.7,1.0,1,953,635,635,635
0.5,true,10,0.0,UnsynchMono,0.7,1.0,1,954,635,635,635
0.5,true,10,0.0,UnsynchMono,0.7,1.0,1,955,635,635,635
0.5,true,10,0.0,UnsynchMono,0.7,1.0,1,956,635,635,635
0.5,true,10,0.0,UnsynchMono,0.7,1.0,1,957,635,635,635
0.5,true,10,0.0,UnsynchMono,0.7,1.0,1,958,635,635,635
0.5,true,10,0.0,UnsynchMono,0.7,1.0,1,959,635,635,635
0.5,true,10,0.0,UnsynchMono,0.7,1.0,1,960,635,635,635
0.5,true,10,0.0,UnsynchMono,0.7,1.0,1,961,635,635,635
0.5,true,10,0.0,UnsynchMono,0.7,1.0,1,962,635,635,635
0.5,true,10,0.0,UnsynchMono,0.7,1.0,1,963,635,635,635
0.5,true,10,0.0,UnsynchMono,0.7,1.0,1,964,635,635,635
0.5,true,10,0.0,UnsynchMono,0.7,1.0,1,965,635,635,635
0.5,true,10,0.0,UnsynchMono,0.7,1.0,1,966,635,635,635
0.5,true,10,0.0,UnsynchMono,0.7,1.0,1,967,635,635,635
0.5,true,10,0.0,UnsynchMono,0.7,1.0,1,968,635,635,635
0.5,true,10,0.0,UnsynchMono,0.7,1.0,1,969,635,635,635
0.5,true,10,0.0,UnsynchMono,0.7,1.0,1,970,635,635,635
0.5,true,10,0.0,UnsynchMono,0.7,1.0,1,971,635,635,635
0.5,true,10,0.0,UnsynchMono,0.7,1.0,1,972,635,635,635
0.5,true,10,0.0,UnsynchMono,0.7,1.0,1,973,635,635,635
0.5,true,10,0.0,UnsynchMono,0.7,1.0,1,974,635,635,635
0.5,true,10,0.0,UnsynchMono,0.7,1.0,1,975,635,635,635
0.5,true,10,0.0,UnsynchMono,0.7,1.0,1,976,635,635,635
0.5,true,10,0.0,UnsynchMono,0.7,1.0,1,977,635,635,635
0.5,true,10,0.0,UnsynchMono,0.7,1.0,1,978,635,635,635
0.5,true,10,0.0,UnsynchMono,0.7,1.0,1,979,635,635,635
0.5,true,10,0.0,UnsynchMono,0.7,1.0,1,980,635,635,635
0.5,true,10,0.0,UnsynchMono,0.7,1.0,1,981,635,635,635
0.5,true,10,0.0,UnsynchMono,0.7,1.0,1,982,635,635,635
0.5,true,10,0.0,UnsynchMono,0.7,1.0,1,983,635,635,635
0.5,true,10,0.0,UnsynchMono,0.7,1.0,1,984,635,635,635
0.5,true,10,0.0,UnsynchMono,0.7,1.0,1,985,635,635,635
0.5,true,10,0.0,UnsynchMono,0.7,1.0,1,986,635,635,635
0.5,true,10,0.0,UnsynchMono,0.7,1.0,1,987,635,635,635
0.5,true,10,0.0,UnsynchMono,0.7,1.0,1,988,635,635,635
0.5,true,10,0.0,UnsynchMono,0.7,1.0,1,989,635,635,635
0.5,true,10,0.0,UnsynchMono,0.7,1.0,1,990,635,635,635
0.5,true,10,0.0,UnsynchMono,0.7,1.0,1,991,635,635,635
0.5,true,10,0.0,UnsynchMono,0.7,1.0,1,992,635,635,635
0.5,true,10,0.0,UnsynchMono,0.7,1.0,1,993,635,635,635
0.5,true,10,0.0,UnsynchMono,0.7,1.0,1,994,635,635,635
0.5,true,10,0.0,UnsynchMono,0.7,1.0,1,995,635,635,635
0.5,true,10,0.0,UnsynchMono,0.7,1.0,1,996,635,635,635
0.5,true,10,0.0,UnsynchMono,0.7,1.0,1,997,635,635,635
0.5,true,10,0.0,UnsynchMono,0.7,1.0,1,998,635,635,635
0.5,true,10,0.0,UnsynchMono,0.7,1.0,1,999,635,635,635
