p3,date_known,ub,p4,algo,p1,p2,mean_run,iteration,real_cost,anytime_cost,memory_style,hyper_parametr
1.0,true,5,0.0,,0.2,1.0,4,243,1056,2147483647,1,0
1.0,true,5,0.0,,0.2,1.0,4,244,1056,2147483647,1,0
1.0,true,5,0.0,,0.2,1.0,4,245,1056,2147483647,1,0
1.0,true,5,0.0,,0.2,1.0,4,246,1056,2147483647,1,0
1.0,true,5,0.0,,0.2,1.0,4,247,1056,2147483647,1,0
1.0,true,5,0.0,,0.2,1.0,4,248,1056,2147483647,1,0
1.0,true,5,0.0,,0.2,1.0,4,249,1056,2147483647,1,0
1.0,true,5,0.0,,0.2,1.0,5,0,2147483647,2147483647,1,0
1.0,true,5,0.0,,0.2,1.0,5,1,1494,2147483647,1,0
1.0,true,5,0.0,,0.2,1.0,5,2,1494,2147483647,1,0
1.0,true,5,0.0,,0.2,1.0,5,3,1422,2147483647,1,0
1.0,true,5,0.0,,0.2,1.0,5,4,1122,2147483647,1,0
1.0,true,5,0.0,,0.2,1.0,5,5,1088,2147483647,1,0
1.0,true,5,0.0,,0.2,1.0,5,6,864,2147483647,1,0
1.0,true,5,0.0,,0.2,1.0,5,7,846,2147483647,1,0
1.0,true,5,0.0,,0.2,1.0,5,8,638,2147483647,1,0
1.0,true,5,0.0,,0.2,1.0,5,9,622,2147483647,1,0
1.0,true,5,0.0,,0.2,1.0,5,10,614,2147483647,1,0
1.0,true,5,0.0,,0.2,1.0,5,11,596,2147483647,1,0
1.0,true,5,0.0,,0.2,1.0,5,12,596,2147483647,1,0
1.0,true,5,0.0,,0.2,1.0,5,13,596,2147483647,1,0
1.0,true,5,0.0,,0.2,1.0,5,14,566,2147483647,1,0
1.0,true,5,0.0,,0.2,1.0,5,15,566,2147483647,1,0
1.0,true,5,0.0,,0.2,1.0,5,16,478,2147483647,1,0
1.0,true,5,0.0,,0.2,1.0,5,17,448,2147483647,1,0
1.0,true,5,0.0,,0.2,1.0,5,18,448,2147483647,1,0
1.0,true,5,0.0,,0.2,1.0,5,19,448,2147483647,1,0
1.0,true,5,0.0,,0.2,1.0,5,20,448,2147483647,1,0
1.0,true,5,0.0,,0.2,1.0,5,21,440,2147483647,1,0
1.0,true,5,0.0,,0.2,1.0,5,22,440,2147483647,1,0
1.0,true,5,0.0,,0.2,1.0,5,23,440,2147483647,1,0
1.0,true,5,0.0,,0.2,1.0,5,24,440,2147483647,1,0
1.0,true,5,0.0,,0.2,1.0,5,25,440,2147483647,1,0
1.0,true,5,0.0,,0.2,1.0,5,26,440,2147483647,1,0
1.0,true,5,0.0,,0.2,1.0,5,27,440,2147483647,1,0
1.0,true,5,0.0,,0.2,1.0,5,28,440,2147483647,1,0
1.0,true,5,0.0,,0.2,1.0,5,29,440,2147483647,1,0
1.0,true,5,0.0,,0.2,1.0,5,30,440,2147483647,1,0
1.0,true,5,0.0,,0.2,1.0,5,31,440,2147483647,1,0
1.0,true,5,0.0,,0.2,1.0,5,32,440,2147483647,1,0
1.0,true,5,0.0,,0.2,1.0,5,33,440,2147483647,1,0
1.0,true,5,0.0,,0.2,1.0,5,34,440,2147483647,1,0
1.0,true,5,0.0,,0.2,1.0,5,35,440,2147483647,1,0
1.0,true,5,0.0,,0.2,1.0,5,36,440,2147483647,1,0
1.0,true,5,0.0,,0.2,1.0,5,37,440,2147483647,1,0
1.0,true,5,0.0,,0.2,1.0,5,38,440,2147483647,1,0
1.0,true,5,0.0,,0.2,1.0,5,39,440,2147483647,1,0
1.0,true,5,0.0,,0.2,1.0,5,40,440,2147483647,1,0
1.0,true,5,0.0,,0.2,1.0,5,41,440,2147483647,1,0
1.0,true,5,0.0,,0.2,1.0,5,42,440,2147483647,1,0
1.0,true,5,0.0,,0.2,1.0,5,43,440,2147483647,1,0
1.0,true,5,0.0,,0.2,1.0,5,44,440,2147483647,1,0
1.0,true,5,0.0,,0.2,1.0,5,45,440,2147483647,1,0
1.0,true,5,0.0,,0.2,1.0,5,46,440,2147483647,1,0
1.0,true,5,0.0,,0.2,1.0,5,47,440,2147483647,1,0
1.0,true,5,0.0,,0.2,1.0,5,48,440,2147483647,1,0
1.0,true,5,0.0,,0.2,1.0,5,49,440,2147483647,1,0
1.0,true,5,0.0,,0.2,1.0,5,50,440,2147483647,1,0
1.0,true,5,0.0,,0.2,1.0,5,51,440,2147483647,1,0
1.0,true,5,0.0,,0.2,1.0,5,52,440,2147483647,1,0
1.0,true,5,0.0,,0.2,1.0,5,53,440,2147483647,1,0
1.0,true,5,0.0,,0.2,1.0,5,54,440,2147483647,1,0
1.0,true,5,0.0,,0.2,1.0,5,55,440,2147483647,1,0
1.0,true,5,0.0,,0.2,1.0,5,56,440,2147483647,1,0
1.0,true,5,0.0,,0.2,1.0,5,57,440,2147483647,1,0
1.0,true,5,0.0,,0.2,1.0,5,58,440,2147483647,1,0
1.0,true,5,0.0,,0.2,1.0,5,59,440,2147483647,1,0
1.0,true,5,0.0,,0.2,1.0,5,60,440,2147483647,1,0
1.0,true,5,0.0,,0.2,1.0,5,61,440,2147483647,1,0
1.0,true,5,0.0,,0.2,1.0,5,62,440,2147483647,1,0
1.0,true,5,0.0,,0.2,1.0,5,63,440,2147483647,1,0
1.0,true,5,0.0,,0.2,1.0,5,64,440,2147483647,1,0
1.0,true,5,0.0,,0.2,1.0,5,65,440,2147483647,1,0
1.0,true,5,0.0,,0.2,1.0,5,66,440,2147483647,1,0
1.0,true,5,0.0,,0.2,1.0,5,67,440,2147483647,1,0
1.0,true,5,0.0,,0.2,1.0,5,68,440,2147483647,1,0
1.0,true,5,0.0,,0.2,1.0,5,69,440,2147483647,1,0
1.0,true,5,0.0,,0.2,1.0,5,70,440,2147483647,1,0
1.0,true,5,0.0,,0.2,1.0,5,71,440,2147483647,1,0
1.0,true,5,0.0,,0.2,1.0,5,72,440,2147483647,1,0
1.0,true,5,0.0,,0.2,1.0,5,73,440,2147483647,1,0
1.0,true,5,0.0,,0.2,1.0,5,74,440,2147483647,1,0
1.0,true,5,0.0,,0.2,1.0,5,75,440,2147483647,1,0
1.0,true,5,0.0,,0.2,1.0,5,76,440,2147483647,1,0
1.0,true,5,0.0,,0.2,1.0,5,77,440,2147483647,1,0
1.0,true,5,0.0,,0.2,1.0,5,78,440,2147483647,1,0
1.0,true,5,0.0,,0.2,1.0,5,79,440,2147483647,1,0
1.0,true,5,0.0,,0.2,1.0,5,80,440,2147483647,1,0
1.0,true,5,0.0,,0.2,1.0,5,81,440,2147483647,1,0
1.0,true,5,0.0,,0.2,1.0,5,82,440,2147483647,1,0
1.0,true,5,0.0,,0.2,1.0,5,83,440,2147483647,1,0
1.0,true,5,0.0,,0.2,1.0,5,84,440,2147483647,1,0
1.0,true,5,0.0,,0.2,1.0,5,85,440,2147483647,1,0
1.0,true,5,0.0,,0.2,1.0,5,86,440,2147483647,1,0
1.0,true,5,0.0,,0.2,1.0,5,87,440,2147483647,1,0
1.0,true,5,0.0,,0.2,1.0,5,88,440,2147483647,1,0
1.0,true,5,0.0,,0.2,1.0,5,89,440,2147483647,1,0
1.0,true,5,0.0,,0.2,1.0,5,90,440,2147483647,1,0
1.0,true,5,0.0,,0.2,1.0,5,91,440,2147483647,1,0
1.0,true,5,0.0,,0.2,1.0,5,92,440,2147483647,1,0
1.0,true,5,0.0,,0.2,1.0,5,93,440,2147483647,1,0
1.0,true,5,0.0,,0.2,1.0,5,94,440,2147483647,1,0
1.0,true,5,0.0,,0.2,1.0,5,95,440,2147483647,1,0
1.0,true,5,0.0,,0.2,1.0,5,96,440,2147483647,1,0
1.0,true,5,0.0,,0.2,1.0,5,97,440,2147483647,1,0
1.0,true,5,0.0,,0.2,1.0,5,98,440,2147483647,1,0
1.0,true,5,0.0,,0.2,1.0,5,99,440,2147483647,1,0
1.0,true,5,0.0,,0.2,1.0,5,100,440,2147483647,1,0
1.0,true,5,0.0,,0.2,1.0,5,101,440,2147483647,1,0
1.0,true,5,0.0,,0.2,1.0,5,102,440,2147483647,1,0
1.0,true,5,0.0,,0.2,1.0,5,103,440,2147483647,1,0
1.0,true,5,0.0,,0.2,1.0,5,104,440,2147483647,1,0
1.0,true,5,0.0,,0.2,1.0,5,105,440,2147483647,1,0
1.0,true,5,0.0,,0.2,1.0,5,106,440,2147483647,1,0
1.0,true,5,0.0,,0.2,1.0,5,107,440,2147483647,1,0
1.0,true,5,0.0,,0.2,1.0,5,108,440,2147483647,1,0
1.0,true,5,0.0,,0.2,1.0,5,109,440,2147483647,1,0
1.0,true,5,0.0,,0.2,1.0,5,110,440,2147483647,1,0
1.0,true,5,0.0,,0.2,1.0,5,111,440,2147483647,1,0
1.0,true,5,0.0,,0.2,1.0,5,112,440,2147483647,1,0
1.0,true,5,0.0,,0.2,1.0,5,113,440,2147483647,1,0
1.0,true,5,0.0,,0.2,1.0,5,114,440,2147483647,1,0
1.0,true,5,0.0,,0.2,1.0,5,115,440,2147483647,1,0
1.0,true,5,0.0,,0.2,1.0,5,116,440,2147483647,1,0
1.0,true,5,0.0,,0.2,1.0,5,117,440,2147483647,1,0
1.0,true,5,0.0,,0.2,1.0,5,118,440,2147483647,1,0
1.0,true,5,0.0,,0.2,1.0,5,119,440,2147483647,1,0
1.0,true,5,0.0,,0.2,1.0,5,120,440,2147483647,1,0
1.0,true,5,0.0,,0.2,1.0,5,121,440,2147483647,1,0
1.0,true,5,0.0,,0.2,1.0,5,122,440,2147483647,1,0
1.0,true,5,0.0,,0.2,1.0,5,123,440,2147483647,1,0
1.0,true,5,0.0,,0.2,1.0,5,124,440,2147483647,1,0
1.0,true,5,0.0,,0.2,1.0,5,125,440,2147483647,1,0
1.0,true,5,0.0,,0.2,1.0,5,126,440,2147483647,1,0
1.0,true,5,0.0,,0.2,1.0,5,127,440,2147483647,1,0
1.0,true,5,0.0,,0.2,1.0,5,128,440,2147483647,1,0
1.0,true,5,0.0,,0.2,1.0,5,129,440,2147483647,1,0
1.0,true,5,0.0,,0.2,1.0,5,130,440,2147483647,1,0
1.0,true,5,0.0,,0.2,1.0,5,131,440,2147483647,1,0
1.0,true,5,0.0,,0.2,1.0,5,132,440,2147483647,1,0
1.0,true,5,0.0,,0.2,1.0,5,133,440,2147483647,1,0
1.0,true,5,0.0,,0.2,1.0,5,134,440,2147483647,1,0
1.0,true,5,0.0,,0.2,1.0,5,135,440,2147483647,1,0
1.0,true,5,0.0,,0.2,1.0,5,136,440,2147483647,1,0
1.0,true,5,0.0,,0.2,1.0,5,137,440,2147483647,1,0
1.0,true,5,0.0,,0.2,1.0,5,138,440,2147483647,1,0
1.0,true,5,0.0,,0.2,1.0,5,139,440,2147483647,1,0
1.0,true,5,0.0,,0.2,1.0,5,140,440,2147483647,1,0
1.0,true,5,0.0,,0.2,1.0,5,141,440,2147483647,1,0
1.0,true,5,0.0,,0.2,1.0,5,142,440,2147483647,1,0
1.0,true,5,0.0,,0.2,1.0,5,143,440,2147483647,1,0
1.0,true,5,0.0,,0.2,1.0,5,144,440,2147483647,1,0
1.0,true,5,0.0,,0.2,1.0,5,145,440,2147483647,1,0
1.0,true,5,0.0,,0.2,1.0,5,146,440,2147483647,1,0
1.0,true,5,0.0,,0.2,1.0,5,147,440,2147483647,1,0
1.0,true,5,0.0,,0.2,1.0,5,148,440,2147483647,1,0
1.0,true,5,0.0,,0.2,1.0,5,149,440,2147483647,1,0
1.0,true,5,0.0,,0.2,1.0,5,150,440,2147483647,1,0
1.0,true,5,0.0,,0.2,1.0,5,151,440,2147483647,1,0
1.0,true,5,0.0,,0.2,1.0,5,152,440,2147483647,1,0
1.0,true,5,0.0,,0.2,1.0,5,153,440,2147483647,1,0
1.0,true,5,0.0,,0.2,1.0,5,154,440,2147483647,1,0
1.0,true,5,0.0,,0.2,1.0,5,155,440,2147483647,1,0
1.0,true,5,0.0,,0.2,1.0,5,156,440,2147483647,1,0
1.0,true,5,0.0,,0.2,1.0,5,157,440,2147483647,1,0
1.0,true,5,0.0,,0.2,1.0,5,158,440,2147483647,1,0
1.0,true,5,0.0,,0.2,1.0,5,159,440,2147483647,1,0
1.0,true,5,0.0,,0.2,1.0,5,160,440,2147483647,1,0
1.0,true,5,0.0,,0.2,1.0,5,161,440,2147483647,1,0
1.0,true,5,0.0,,0.2,1.0,5,162,440,2147483647,1,0
1.0,true,5,0.0,,0.2,1.0,5,163,440,2147483647,1,0
1.0,true,5,0.0,,0.2,1.0,5,164,440,2147483647,1,0
1.0,true,5,0.0,,0.2,1.0,5,165,440,2147483647,1,0
1.0,true,5,0.0,,0.2,1.0,5,166,440,2147483647,1,0
1.0,true,5,0.0,,0.2,1.0,5,167,440,2147483647,1,0
1.0,true,5,0.0,,0.2,1.0,5,168,440,2147483647,1,0
1.0,true,5,0.0,,0.2,1.0,5,169,440,2147483647,1,0
1.0,true,5,0.0,,0.2,1.0,5,170,440,2147483647,1,0
1.0,true,5,0.0,,0.2,1.0,5,171,440,2147483647,1,0
1.0,true,5,0.0,,0.2,1.0,5,172,440,2147483647,1,0
1.0,true,5,0.0,,0.2,1.0,5,173,440,2147483647,1,0
1.0,true,5,0.0,,0.2,1.0,5,174,440,2147483647,1,0
1.0,true,5,0.0,,0.2,1.0,5,175,440,2147483647,1,0
1.0,true,5,0.0,,0.2,1.0,5,176,440,2147483647,1,0
1.0,true,5,0.0,,0.2,1.0,5,177,440,2147483647,1,0
1.0,true,5,0.0,,0.2,1.0,5,178,440,2147483647,1,0
1.0,true,5,0.0,,0.2,1.0,5,179,440,2147483647,1,0
1.0,true,5,0.0,,0.2,1.0,5,180,440,2147483647,1,0
1.0,true,5,0.0,,0.2,1.0,5,181,440,2147483647,1,0
1.0,true,5,0.0,,0.2,1.0,5,182,440,2147483647,1,0
1.0,true,5,0.0,,0.2,1.0,5,183,440,2147483647,1,0
1.0,true,5,0.0,,0.2,1.0,5,184,440,2147483647,1,0
1.0,true,5,0.0,,0.2,1.0,5,185,440,2147483647,1,0
1.0,true,5,0.0,,0.2,1.0,5,186,440,2147483647,1,0
1.0,true,5,0.0,,0.2,1.0,5,187,440,2147483647,1,0
1.0,true,5,0.0,,0.2,1.0,5,188,440,2147483647,1,0
1.0,true,5,0.0,,0.2,1.0,5,189,440,2147483647,1,0
1.0,true,5,0.0,,0.2,1.0,5,190,440,2147483647,1,0
1.0,true,5,0.0,,0.2,1.0,5,191,440,2147483647,1,0
1.0,true,5,0.0,,0.2,1.0,5,192,440,2147483647,1,0
1.0,true,5,0.0,,0.2,1.0,5,193,440,2147483647,1,0
1.0,true,5,0.0,,0.2,1.0,5,194,440,2147483647,1,0
1.0,true,5,0.0,,0.2,1.0,5,195,440,2147483647,1,0
1.0,true,5,0.0,,0.2,1.0,5,196,440,2147483647,1,0
1.0,true,5,0.0,,0.2,1.0,5,197,440,2147483647,1,0
1.0,true,5,0.0,,0.2,1.0,5,198,440,2147483647,1,0
1.0,true,5,0.0,,0.2,1.0,5,199,440,2147483647,1,0
1.0,true,5,0.0,,0.2,1.0,5,200,440,2147483647,1,0
1.0,true,5,0.0,,0.2,1.0,5,201,440,2147483647,1,0
1.0,true,5,0.0,,0.2,1.0,5,202,440,2147483647,1,0
1.0,true,5,0.0,,0.2,1.0,5,203,440,2147483647,1,0
1.0,true,5,0.0,,0.2,1.0,5,204,440,2147483647,1,0
1.0,true,5,0.0,,0.2,1.0,5,205,440,2147483647,1,0
1.0,true,5,0.0,,0.2,1.0,5,206,440,2147483647,1,0
1.0,true,5,0.0,,0.2,1.0,5,207,440,2147483647,1,0
1.0,true,5,0.0,,0.2,1.0,5,208,440,2147483647,1,0
1.0,true,5,0.0,,0.2,1.0,5,209,440,2147483647,1,0
1.0,true,5,0.0,,0.2,1.0,5,210,440,2147483647,1,0
1.0,true,5,0.0,,0.2,1.0,5,211,440,2147483647,1,0
1.0,true,5,0.0,,0.2,1.0,5,212,440,2147483647,1,0
1.0,true,5,0.0,,0.2,1.0,5,213,440,2147483647,1,0
1.0,true,5,0.0,,0.2,1.0,5,214,440,2147483647,1,0
1.0,true,5,0.0,,0.2,1.0,5,215,440,2147483647,1,0
1.0,true,5,0.0,,0.2,1.0,5,216,440,2147483647,1,0
1.0,true,5,0.0,,0.2,1.0,5,217,440,2147483647,1,0
1.0,true,5,0.0,,0.2,1.0,5,218,440,2147483647,1,0
1.0,true,5,0.0,,0.2,1.0,5,219,440,2147483647,1,0
1.0,true,5,0.0,,0.2,1.0,5,220,440,2147483647,1,0
1.0,true,5,0.0,,0.2,1.0,5,221,440,2147483647,1,0
1.0,true,5,0.0,,0.2,1.0,5,222,440,2147483647,1,0
1.0,true,5,0.0,,0.2,1.0,5,223,440,2147483647,1,0
1.0,true,5,0.0,,0.2,1.0,5,224,440,2147483647,1,0
1.0,true,5,0.0,,0.2,1.0,5,225,440,2147483647,1,0
1.0,true,5,0.0,,0.2,1.0,5,226,440,2147483647,1,0
1.0,true,5,0.0,,0.2,1.0,5,227,440,2147483647,1,0
1.0,true,5,0.0,,0.2,1.0,5,228,440,2147483647,1,0
1.0,true,5,0.0,,0.2,1.0,5,229,440,2147483647,1,0
1.0,true,5,0.0,,0.2,1.0,5,230,440,2147483647,1,0
1.0,true,5,0.0,,0.2,1.0,5,231,440,2147483647,1,0
1.0,true,5,0.0,,0.2,1.0,5,232,440,2147483647,1,0
1.0,true,5,0.0,,0.2,1.0,5,233,440,2147483647,1,0
1.0,true,5,0.0,,0.2,1.0,5,234,440,2147483647,1,0
1.0,true,5,0.0,,0.2,1.0,5,235,440,2147483647,1,0
1.0,true,5,0.0,,0.2,1.0,5,236,440,2147483647,1,0
1.0,true,5,0.0,,0.2,1.0,5,237,440,2147483647,1,0
1.0,true,5,0.0,,0.2,1.0,5,238,440,2147483647,1,0
1.0,true,5,0.0,,0.2,1.0,5,239,440,2147483647,1,0
1.0,true,5,0.0,,0.2,1.0,5,240,440,2147483647,1,0
1.0,true,5,0.0,,0.2,1.0,5,241,440,2147483647,1,0
1.0,true,5,0.0,,0.2,1.0,5,242,440,2147483647,1,0
1.0,true,5,0.0,,0.2,1.0,5,243,440,2147483647,1,0
1.0,true,5,0.0,,0.2,1.0,5,244,440,2147483647,1,0
1.0,true,5,0.0,,0.2,1.0,5,245,440,2147483647,1,0
1.0,true,5,0.0,,0.2,1.0,5,246,440,2147483647,1,0
1.0,true,5,0.0,,0.2,1.0,5,247,440,2147483647,1,0
1.0,true,5,0.0,,0.2,1.0,5,248,440,2147483647,1,0
1.0,true,5,0.0,,0.2,1.0,5,249,440,2147483647,1,0
1.0,true,5,0.0,,0.2,1.0,6,0,2147483647,2147483647,1,0
1.0,true,5,0.0,,0.2,1.0,6,1,2142,2147483647,1,0
1.0,true,5,0.0,,0.2,1.0,6,2,2142,2147483647,1,0
1.0,true,5,0.0,,0.2,1.0,6,3,2054,2147483647,1,0
1.0,true,5,0.0,,0.2,1.0,6,4,2356,2147483647,1,0
1.0,true,5,0.0,,0.2,1.0,6,5,2378,2147483647,1,0
1.0,true,5,0.0,,0.2,1.0,6,6,2042,2147483647,1,0
1.0,true,5,0.0,,0.2,1.0,6,7,1982,2147483647,1,0
1.0,true,5,0.0,,0.2,1.0,6,8,1654,2147483647,1,0
1.0,true,5,0.0,,0.2,1.0,6,9,1166,2147483647,1,0
1.0,true,5,0.0,,0.2,1.0,6,10,1358,2147483647,1,0
1.0,true,5,0.0,,0.2,1.0,6,11,1366,2147483647,1,0
1.0,true,5,0.0,,0.2,1.0,6,12,1656,2147483647,1,0
1.0,true,5,0.0,,0.2,1.0,6,13,1640,2147483647,1,0
1.0,true,5,0.0,,0.2,1.0,6,14,1182,2147483647,1,0
1.0,true,5,0.0,,0.2,1.0,6,15,1336,2147483647,1,0
1.0,true,5,0.0,,0.2,1.0,6,16,1094,2147483647,1,0
1.0,true,5,0.0,,0.2,1.0,6,17,1324,2147483647,1,0
1.0,true,5,0.0,,0.2,1.0,6,18,1394,2147483647,1,0
1.0,true,5,0.0,,0.2,1.0,6,19,1418,2147483647,1,0
1.0,true,5,0.0,,0.2,1.0,6,20,1480,2147483647,1,0
1.0,true,5,0.0,,0.2,1.0,6,21,1316,2147483647,1,0
1.0,true,5,0.0,,0.2,1.0,6,22,1180,2147483647,1,0
1.0,true,5,0.0,,0.2,1.0,6,23,1026,2147483647,1,0
1.0,true,5,0.0,,0.2,1.0,6,24,1114,2147483647,1,0
1.0,true,5,0.0,,0.2,1.0,6,25,1126,2147483647,1,0
1.0,true,5,0.0,,0.2,1.0,6,26,1110,2147483647,1,0
1.0,true,5,0.0,,0.2,1.0,6,27,1080,2147483647,1,0
1.0,true,5,0.0,,0.2,1.0,6,28,1046,2147483647,1,0
1.0,true,5,0.0,,0.2,1.0,6,29,1022,2147483647,1,0
1.0,true,5,0.0,,0.2,1.0,6,30,1022,2147483647,1,0
1.0,true,5,0.0,,0.2,1.0,6,31,1062,2147483647,1,0
1.0,true,5,0.0,,0.2,1.0,6,32,1188,2147483647,1,0
1.0,true,5,0.0,,0.2,1.0,6,33,1058,2147483647,1,0
1.0,true,5,0.0,,0.2,1.0,6,34,1058,2147483647,1,0
1.0,true,5,0.0,,0.2,1.0,6,35,1058,2147483647,1,0
1.0,true,5,0.0,,0.2,1.0,6,36,926,2147483647,1,0
1.0,true,5,0.0,,0.2,1.0,6,37,984,2147483647,1,0
1.0,true,5,0.0,,0.2,1.0,6,38,1010,2147483647,1,0
1.0,true,5,0.0,,0.2,1.0,6,39,1018,2147483647,1,0
1.0,true,5,0.0,,0.2,1.0,6,40,984,2147483647,1,0
1.0,true,5,0.0,,0.2,1.0,6,41,988,2147483647,1,0
1.0,true,5,0.0,,0.2,1.0,6,42,964,2147483647,1,0
1.0,true,5,0.0,,0.2,1.0,6,43,898,2147483647,1,0
1.0,true,5,0.0,,0.2,1.0,6,44,898,2147483647,1,0
1.0,true,5,0.0,,0.2,1.0,6,45,1040,2147483647,1,0
1.0,true,5,0.0,,0.2,1.0,6,46,898,2147483647,1,0
1.0,true,5,0.0,,0.2,1.0,6,47,894,2147483647,1,0
1.0,true,5,0.0,,0.2,1.0,6,48,894,2147483647,1,0
1.0,true,5,0.0,,0.2,1.0,6,49,852,2147483647,1,0
1.0,true,5,0.0,,0.2,1.0,6,50,852,2147483647,1,0
1.0,true,5,0.0,,0.2,1.0,6,51,810,2147483647,1,0
1.0,true,5,0.0,,0.2,1.0,6,52,810,2147483647,1,0
1.0,true,5,0.0,,0.2,1.0,6,53,810,2147483647,1,0
1.0,true,5,0.0,,0.2,1.0,6,54,810,2147483647,1,0
1.0,true,5,0.0,,0.2,1.0,6,55,810,2147483647,1,0
1.0,true,5,0.0,,0.2,1.0,6,56,810,2147483647,1,0
1.0,true,5,0.0,,0.2,1.0,6,57,810,2147483647,1,0
1.0,true,5,0.0,,0.2,1.0,6,58,810,2147483647,1,0
1.0,true,5,0.0,,0.2,1.0,6,59,810,2147483647,1,0
1.0,true,5,0.0,,0.2,1.0,6,60,810,2147483647,1,0
1.0,true,5,0.0,,0.2,1.0,6,61,810,2147483647,1,0
1.0,true,5,0.0,,0.2,1.0,6,62,810,2147483647,1,0
1.0,true,5,0.0,,0.2,1.0,6,63,810,2147483647,1,0
1.0,true,5,0.0,,0.2,1.0,6,64,810,2147483647,1,0
1.0,true,5,0.0,,0.2,1.0,6,65,810,2147483647,1,0
1.0,true,5,0.0,,0.2,1.0,6,66,810,2147483647,1,0
1.0,true,5,0.0,,0.2,1.0,6,67,810,2147483647,1,0
1.0,true,5,0.0,,0.2,1.0,6,68,810,2147483647,1,0
1.0,true,5,0.0,,0.2,1.0,6,69,810,2147483647,1,0
1.0,true,5,0.0,,0.2,1.0,6,70,810,2147483647,1,0
1.0,true,5,0.0,,0.2,1.0,6,71,810,2147483647,1,0
1.0,true,5,0.0,,0.2,1.0,6,72,810,2147483647,1,0
1.0,true,5,0.0,,0.2,1.0,6,73,810,2147483647,1,0
1.0,true,5,0.0,,0.2,1.0,6,74,810,2147483647,1,0
1.0,true,5,0.0,,0.2,1.0,6,75,810,2147483647,1,0
1.0,true,5,0.0,,0.2,1.0,6,76,810,2147483647,1,0
1.0,true,5,0.0,,0.2,1.0,6,77,810,2147483647,1,0
1.0,true,5,0.0,,0.2,1.0,6,78,810,2147483647,1,0
1.0,true,5,0.0,,0.2,1.0,6,79,810,2147483647,1,0
1.0,true,5,0.0,,0.2,1.0,6,80,810,2147483647,1,0
1.0,true,5,0.0,,0.2,1.0,6,81,810,2147483647,1,0
1.0,true,5,0.0,,0.2,1.0,6,82,810,2147483647,1,0
1.0,true,5,0.0,,0.2,1.0,6,83,810,2147483647,1,0
1.0,true,5,0.0,,0.2,1.0,6,84,810,2147483647,1,0
1.0,true,5,0.0,,0.2,1.0,6,85,810,2147483647,1,0
1.0,true,5,0.0,,0.2,1.0,6,86,810,2147483647,1,0
1.0,true,5,0.0,,0.2,1.0,6,87,810,2147483647,1,0
1.0,true,5,0.0,,0.2,1.0,6,88,810,2147483647,1,0
1.0,true,5,0.0,,0.2,1.0,6,89,810,2147483647,1,0
1.0,true,5,0.0,,0.2,1.0,6,90,810,2147483647,1,0
1.0,true,5,0.0,,0.2,1.0,6,91,810,2147483647,1,0
1.0,true,5,0.0,,0.2,1.0,6,92,810,2147483647,1,0
1.0,true,5,0.0,,0.2,1.0,6,93,810,2147483647,1,0
1.0,true,5,0.0,,0.2,1.0,6,94,810,2147483647,1,0
1.0,true,5,0.0,,0.2,1.0,6,95,810,2147483647,1,0
1.0,true,5,0.0,,0.2,1.0,6,96,810,2147483647,1,0
1.0,true,5,0.0,,0.2,1.0,6,97,810,2147483647,1,0
1.0,true,5,0.0,,0.2,1.0,6,98,810,2147483647,1,0
1.0,true,5,0.0,,0.2,1.0,6,99,810,2147483647,1,0
1.0,true,5,0.0,,0.2,1.0,6,100,810,2147483647,1,0
1.0,true,5,0.0,,0.2,1.0,6,101,810,2147483647,1,0
1.0,true,5,0.0,,0.2,1.0,6,102,810,2147483647,1,0
1.0,true,5,0.0,,0.2,1.0,6,103,810,2147483647,1,0
1.0,true,5,0.0,,0.2,1.0,6,104,810,2147483647,1,0
1.0,true,5,0.0,,0.2,1.0,6,105,810,2147483647,1,0
1.0,true,5,0.0,,0.2,1.0,6,106,810,2147483647,1,0
1.0,true,5,0.0,,0.2,1.0,6,107,810,2147483647,1,0
1.0,true,5,0.0,,0.2,1.0,6,108,810,2147483647,1,0
1.0,true,5,0.0,,0.2,1.0,6,109,810,2147483647,1,0
1.0,true,5,0.0,,0.2,1.0,6,110,810,2147483647,1,0
1.0,true,5,0.0,,0.2,1.0,6,111,810,2147483647,1,0
1.0,true,5,0.0,,0.2,1.0,6,112,810,2147483647,1,0
1.0,true,5,0.0,,0.2,1.0,6,113,810,2147483647,1,0
1.0,true,5,0.0,,0.2,1.0,6,114,810,2147483647,1,0
1.0,true,5,0.0,,0.2,1.0,6,115,810,2147483647,1,0
1.0,true,5,0.0,,0.2,1.0,6,116,810,2147483647,1,0
1.0,true,5,0.0,,0.2,1.0,6,117,810,2147483647,1,0
1.0,true,5,0.0,,0.2,1.0,6,118,810,2147483647,1,0
1.0,true,5,0.0,,0.2,1.0,6,119,810,2147483647,1,0
1.0,true,5,0.0,,0.2,1.0,6,120,810,2147483647,1,0
1.0,true,5,0.0,,0.2,1.0,6,121,810,2147483647,1,0
1.0,true,5,0.0,,0.2,1.0,6,122,810,2147483647,1,0
1.0,true,5,0.0,,0.2,1.0,6,123,810,2147483647,1,0
1.0,true,5,0.0,,0.2,1.0,6,124,810,2147483647,1,0
1.0,true,5,0.0,,0.2,1.0,6,125,810,2147483647,1,0
1.0,true,5,0.0,,0.2,1.0,6,126,810,2147483647,1,0
1.0,true,5,0.0,,0.2,1.0,6,127,810,2147483647,1,0
